0,0.0,0.0,-0.18529411764705883,-0.061764705882352944,-0.3558823529411765,-0.18529411764705883,-0.48823529411764705,-0.3029411764705882,-0.6058823529411764,-0.37941176470588234,-0.22058823529411764,-0.4823529411764706,-0.27941176470588236,-0.6735294117647059,-0.3058823529411765,-0.7941176470588235,-0.3205882352941177,-0.9,-0.1,-0.5147058823529411,-0.12352941176470589,-0.7411764705882353,-0.12941176470588237,-0.8794117647058823,-0.1323529411764706,-1.0,0.014705882352941176,-0.5029411764705882,0.014705882352941176,-0.7088235294117647,0.011764705882352941,-0.8382352941176471,0.0029411764705882353,-0.9558823529411765,0.1323529411764706,-0.45294117647058824,0.17058823529411765,-0.6088235294117647,0.18529411764705883,-0.7147058823529412,0.19411764705882353,-0.8176470588235294
0,0.0,0.0,-0.18840579710144928,-0.06086956521739131,-0.3565217391304348,-0.18840579710144928,-0.48985507246376814,-0.30144927536231886,-0.6028985507246377,-0.37681159420289856,-0.22318840579710145,-0.4811594202898551,-0.28405797101449276,-0.672463768115942,-0.3130434782608696,-0.7913043478260869,-0.32463768115942027,-0.8985507246376812,-0.10434782608695652,-0.5159420289855072,-0.12753623188405797,-0.7391304347826086,-0.13333333333333333,-0.8782608695652174,-0.13333333333333333,-1.0,0.011594202898550725,-0.5043478260869565,0.008695652173913044,-0.7101449275362319,0.002898550724637681,-0.8376811594202899,-0.008695652173913044,-0.9507246376811594,0.13043478260869565,-0.45507246376811594,0.16521739130434782,-0.6086956521739131,0.17971014492753623,-0.7130434782608696,0.1855072463768116,-0.8173913043478261
0,0.0,0.0,-0.1839080459770115,-0.0603448275862069,-0.35344827586206895,-0.1839080459770115,-0.4827586206896552,-0.2959770114942529,-0.5948275862068966,-0.3706896551724138,-0.22413793103448276,-0.47701149425287354,-0.28735632183908044,-0.6695402298850575,-0.3132183908045977,-0.7873563218390804,-0.3275862068965517,-0.8936781609195402,-0.10344827586206896,-0.5114942528735632,-0.12643678160919541,-0.735632183908046,-0.13505747126436782,-0.8764367816091954,-0.13793103448275862,-1.0,0.017241379310344827,-0.5,0.011494252873563218,-0.7068965517241379,0.005747126436781609,-0.8362068965517241,-0.0028735632183908046,-0.9511494252873564,0.13505747126436782,-0.4511494252873563,0.1724137931034483,-0.6063218390804598,0.1896551724137931,-0.7097701149425287,0.19827586206896552,-0.8132183908045977
0,0.0,0.0,-0.18803418803418803,-0.05982905982905983,-0.358974358974359,-0.1794871794871795,-0.4928774928774929,-0.2905982905982906,-0.6068376068376068,-0.37037037037037035,-0.23646723646723647,-0.47293447293447294,-0.30484330484330485,-0.6638176638176638,-0.3333333333333333,-0.7834757834757835,-0.3504273504273504,-0.8917378917378918,-0.11396011396011396,-0.50997150997151,-0.14245014245014245,-0.7321937321937322,-0.15384615384615385,-0.8746438746438746,-0.1623931623931624,-1.0,0.008547008547008548,-0.4985754985754986,0.0,-0.7037037037037037,-0.008547008547008548,-0.8347578347578347,-0.019943019943019943,-0.9515669515669516,0.1282051282051282,-0.45014245014245013,0.1623931623931624,-0.6068376068376068,0.18233618233618235,-0.7094017094017094,0.1908831908831909,-0.8148148148148148
0,0.0,0.0,-0.18926553672316385,-0.062146892655367235,-0.3587570621468927,-0.18361581920903955,-0.4915254237288136,-0.2937853107344633,-0.6073446327683616,-0.3757062146892655,-0.23163841807909605,-0.4717514124293785,-0.3022598870056497,-0.6638418079096046,-0.3305084745762712,-0.7824858757062146,-0.3474576271186441,-0.8926553672316384,-0.11016949152542373,-0.5112994350282486,-0.14124293785310735,-0.731638418079096,-0.1553672316384181,-0.8757062146892656,-0.1638418079096045,-1.0,0.011299435028248588,-0.4971751412429379,0.005649717514124294,-0.7033898305084746,-0.002824858757062147,-0.8361581920903954,-0.014124293785310734,-0.9576271186440678,0.1327683615819209,-0.4491525423728814,0.1751412429378531,-0.6045197740112994,0.19491525423728814,-0.711864406779661,0.2062146892655367,-0.8192090395480226
0,0.0,0.0,-0.18384401114206128,-0.055710306406685235,-0.35376044568245124,-0.181058495821727,-0.48467966573816157,-0.29526462395543174,-0.6016713091922006,-0.3788300835654596,-0.233983286908078,-0.4735376044568245,-0.3008356545961003,-0.6629526462395543,-0.3342618384401114,-0.7827298050139275,-0.35376044568245124,-0.8913649025069638,-0.11142061281337047,-0.5125348189415042,-0.14206128133704735,-0.7325905292479109,-0.15598885793871867,-0.8746518105849582,-0.1671309192200557,-1.0,0.008356545961002786,-0.4958217270194986,0.005571030640668524,-0.7047353760445683,-0.002785515320334262,-0.8328690807799443,-0.013927576601671309,-0.9526462395543176,0.12813370473537605,-0.4456824512534819,0.17548746518105848,-0.5988857938718662,0.20055710306406685,-0.7047353760445683,0.2116991643454039,-0.8105849582172702
0,0.0,0.0,-0.18888888888888888,-0.05555555555555555,-0.3611111111111111,-0.18055555555555555,-0.49166666666666664,-0.3,-0.6111111111111112,-0.38055555555555554,-0.2388888888888889,-0.4722222222222222,-0.3055555555555556,-0.6638888888888889,-0.3388888888888889,-0.7833333333333333,-0.35555555555555557,-0.8944444444444445,-0.11666666666666667,-0.5111111111111111,-0.15,-0.7333333333333333,-0.1638888888888889,-0.875,-0.175,-1.0,0.002777777777777778,-0.49722222222222223,0.0,-0.7083333333333334,-0.008333333333333333,-0.8361111111111111,-0.019444444444444445,-0.9583333333333334,0.12222222222222222,-0.4444444444444444,0.175,-0.6,0.20277777777777778,-0.7055555555555556,0.21944444444444444,-0.8138888888888889
0,0.0,0.0,-0.18681318681318682,-0.054945054945054944,-0.35714285714285715,-0.17857142857142858,-0.4835164835164835,-0.2967032967032967,-0.6016483516483516,-0.37637362637362637,-0.23351648351648352,-0.4725274725274725,-0.29945054945054944,-0.6620879120879121,-0.3324175824175824,-0.7802197802197802,-0.3516483516483517,-0.8901098901098901,-0.11263736263736264,-0.5082417582417582,-0.14285714285714285,-0.7307692307692307,-0.15934065934065933,-0.8736263736263736,-0.17307692307692307,-1.0,0.005494505494505495,-0.4945054945054945,0.0027472527472527475,-0.7060439560439561,-0.0027472527472527475,-0.8379120879120879,-0.013736263736263736,-0.9587912087912088,0.12362637362637363,-0.4423076923076923,0.17857142857142858,-0.5961538461538461,0.2087912087912088,-0.7032967032967034,0.22527472527472528,-0.8104395604395604
0,0.0,0.0,-0.18478260869565216,-0.059782608695652176,-0.35054347826086957,-0.18478260869565216,-0.48097826086956524,-0.3016304347826087,-0.6005434782608695,-0.3804347826086957,-0.23097826086956522,-0.47282608695652173,-0.296195652173913,-0.6630434782608695,-0.32608695652173914,-0.782608695652174,-0.34782608695652173,-0.8913043478260869,-0.11141304347826086,-0.5081521739130435,-0.14130434782608695,-0.7282608695652174,-0.15489130434782608,-0.8722826086956522,-0.16576086956521738,-1.0,0.008152173913043478,-0.4945652173913043,0.005434782608695652,-0.7010869565217391,0.0,-0.8315217391304348,-0.010869565217391304,-0.9565217391304348,0.125,-0.4429347826086957,0.1793478260869565,-0.5978260869565217,0.20923913043478262,-0.7038043478260869,0.22554347826086957,-0.8097826086956522
0,0.0,0.0,-0.1842818428184282,-0.05962059620596206,-0.35501355013550134,-0.18699186991869918,-0.48509485094850946,-0.3008130081300813,-0.6016260162601627,-0.3794037940379404,-0.23577235772357724,-0.4715447154471545,-0.3008130081300813,-0.6639566395663956,-0.33062330623306235,-0.7831978319783198,-0.34959349593495936,-0.8915989159891599,-0.11382113821138211,-0.5094850948509485,-0.14363143631436315,-0.7317073170731707,-0.15718157181571815,-0.8726287262872628,-0.17073170731707318,-1.0,0.005420054200542005,-0.4932249322493225,0.005420054200542005,-0.7018970189701897,-0.0027100271002710027,-0.8319783197831978,-0.013550135501355014,-0.9566395663956639,0.12466124661246612,-0.44173441734417346,0.18157181571815717,-0.5989159891598916,0.21138211382113822,-0.7046070460704607,0.23035230352303523,-0.8102981029810298
0,0.0,0.0,-0.1810810810810811,-0.05675675675675676,-0.34864864864864864,-0.1891891891891892,-0.4756756756756757,-0.3027027027027027,-0.5945945945945946,-0.3837837837837838,-0.22972972972972974,-0.4702702702702703,-0.2972972972972973,-0.6621621621621622,-0.32972972972972975,-0.7810810810810811,-0.35135135135135137,-0.8918918918918919,-0.10810810810810811,-0.5054054054054054,-0.14054054054054055,-0.7297297297297297,-0.15675675675675677,-0.8729729729729729,-0.17027027027027028,-1.0,0.010810810810810811,-0.4891891891891892,0.008108108108108109,-0.6972972972972973,0.0,-0.8297297297297297,-0.013513513513513514,-0.9567567567567568,0.12702702702702703,-0.43513513513513513,0.1837837837837838,-0.5918918918918918,0.21621621621621623,-0.6972972972972973,0.23513513513513515,-0.8054054054054054
0,0.0,0.0,-0.1810810810810811,-0.05675675675675676,-0.34864864864864864,-0.1918918918918919,-0.4756756756756757,-0.3054054054054054,-0.5945945945945946,-0.3810810810810811,-0.22972972972972974,-0.4702702702702703,-0.2945945945945946,-0.6621621621621622,-0.32972972972972975,-0.7810810810810811,-0.34864864864864864,-0.8891891891891892,-0.10810810810810811,-0.5027027027027027,-0.14054054054054055,-0.727027027027027,-0.15675675675675677,-0.8729729729729729,-0.17297297297297298,-1.0,0.010810810810810811,-0.4864864864864865,0.008108108108108109,-0.6972972972972973,0.0,-0.8324324324324325,-0.013513513513513514,-0.9594594594594594,0.12972972972972974,-0.43243243243243246,0.1864864864864865,-0.5891891891891892,0.21891891891891893,-0.6972972972972973,0.23783783783783785,-0.8054054054054054
0,0.0,0.0,-0.18157181571815717,-0.05962059620596206,-0.34417344173441733,-0.1951219512195122,-0.46612466124661245,-0.3116531165311653,-0.5826558265582655,-0.3875338753387534,-0.22764227642276422,-0.4742547425474255,-0.2926829268292683,-0.6639566395663956,-0.3224932249322493,-0.7804878048780488,-0.34146341463414637,-0.8888888888888888,-0.10569105691056911,-0.5067750677506775,-0.13821138211382114,-0.7289972899728997,-0.15447154471544716,-0.8753387533875339,-0.16802168021680217,-1.0,0.013550135501355014,-0.4878048780487805,0.01084010840108401,-0.6991869918699187,0.0027100271002710027,-0.8292682926829268,-0.013550135501355014,-0.9539295392953929,0.13008130081300814,-0.43089430894308944,0.1897018970189702,-0.5880758807588076,0.22493224932249323,-0.6937669376693767,0.24932249322493225,-0.8021680216802168
0,0.0,0.0,-0.18478260869565216,-0.0625,-0.34782608695652173,-0.20380434782608695,-0.4673913043478261,-0.3233695652173913,-0.5842391304347826,-0.4048913043478261,-0.22826086956521738,-0.47282608695652173,-0.29347826086956524,-0.6603260869565217,-0.3233695652173913,-0.782608695652174,-0.3423913043478261,-0.8913043478260869,-0.10869565217391304,-0.5081521739130435,-0.14130434782608695,-0.7282608695652174,-0.15760869565217392,-0.8722826086956522,-0.17119565217391305,-1.0,0.008152173913043478,-0.49184782608695654,0.005434782608695652,-0.7010869565217391,-0.002717391304347826,-0.8342391304347826,-0.016304347826086956,-0.9565217391304348,0.125,-0.43478260869565216,0.18478260869565216,-0.5896739130434783,0.22010869565217392,-0.6956521739130435,0.24728260869565216,-0.8016304347826086
